Cruise	Date (GMT)	Latitude Deg	Latitude Min	Latitude Decimal	Longitude Deg	Longitude Min	Longitude Decimal	Station
WS15264	9/22/2015	24	36.1722	24.6029	81	10.9216	-81.1820	18
WS15264	9/22/2015	24	36.1722	24.6029	81	10.9216	-81.1820	18
WS15264	9/22/2015	24	38.0775	24.6346	81	11.5914	-81.1932	17
WS15264	9/22/2015	24	40.3965	24.6733	81	12.1956	-81.2033	16
WS15264	9/22/2015	24	36.5708	24.6095	81	25.2537	-81.4209	19
WS15264	9/22/2015	24	34.4035	24.5734	81	25.0907	-81.4182	20
WS15264	9/22/2015	24	32.1832	24.5364	81	24.7788	-81.4130	21
WS15264	9/22/2015	24	32.1832	24.5364	81	24.7788	-81.4130	21
WS15264	9/22/2015	24	32.1832	24.5364	81	24.7788	-81.4130	21
WS15264	9/22/2015	24	29.0134	24.4836	81	23.4363	-81.3906	21.5
WS15264	9/22/2015	24	28.6501	24.4775	81	43.0658	-81.7178	WS
WS15264	9/22/2015	24	28.6501	24.4775	81	43.0658	-81.7178	WS
WS15264	9/22/2015	24	23.7889	24.3965	81	49.7021	-81.8284	22.5
WS15264	9/22/2015	24	27.3444	24.4557	81	49.6937	-81.8282	22
WS15264	9/22/2015	24	29.1913	24.4865	81	49.6969	-81.8283	23
WS15264	9/22/2015	24	32.1768	24.5363	81	49.7085	-81.8285	24
WS15264	9/22/2015	24	44.8593	24.7477	81	56.8461	-81.9474	BK1
WS15264	9/22/2015	24	44.8593	24.7477	81	56.8461	-81.9474	BK1
WS15264	9/22/2015	25	23.9940	25.3999	82	12.7822	-82.2130	30
WS15264	9/22/2015	25	23.9940	25.3999	82	12.7822	-82.2130	30
WS15264	9/23/2015	25	34.2311	25.5705	82	4.4080	-82.0735	30.5
WS15264	9/23/2015	25	44.5421	25.7424	81	56.5705	-81.9428	31
WS15264	9/23/2015	25	44.5421	25.7424	81	56.5705	-81.9428	31
WS15264	9/23/2015	25	52.4044	25.8734	81	50.0017	-81.8334	32
WS15264	9/23/2015	25	54.7234	25.9121	81	48.0238	-81.8004	33
WS15264	9/23/2015	25	54.7234	25.9121	81	48.0238	-81.8004	33
WS15264	9/23/2015	25	56.9856	25.9498	81	46.0047	-81.7667	34
WS15264	9/23/2015	25	39.3351	25.6556	81	46.1170	-81.7686	42
WS15264	9/23/2015	25	44.0078	25.7335	81	34.5005	-81.5750	41
WS15264	9/23/2015	25	45.4868	25.7581	81	31.3840	-81.5231	40
WS15264	9/23/2015	25	46.9706	25.7828	81	28.9577	-81.4826	39
WS15264	9/23/2015	25	34.9315	25.5822	81	29.1929	-81.4865	45
WS15264	9/23/2015	25	34.9706	25.5828	81	24.5657	-81.4094	46
WS15264	9/23/2015	25	35.0013	25.5834	81	21.7901	-81.3632	47
WS15264	9/23/2015	25	34.9961	25.5833	81	19.7414	-81.3290	48
WS15264	9/23/2015	25	34.9673	25.5828	81	17.4076	-81.2901	49
WS15264	9/23/2015	25	27.0934	25.4516	81	20.8871	-81.3481	50
WS15264	9/23/2015	25	27.1976	25.4533	81	18.4636	-81.3077	51
WS15264	9/23/2015	25	27.1965	25.4533	81	15.6208	-81.2603	52
WS15264	9/23/2015	25	27.1972	25.4533	81	13.5857	-81.2264	53
WS15264	9/23/2015	25	20.7064	25.3451	81	9.1071	-81.1518	54
WS15264	9/23/2015	25	20.9954	25.3499	81	11.9706	-81.1995	55
WS15264	9/23/2015	25	20.9948	25.3499	81	13.7443	-81.2291	56
WS15264	9/23/2015	25	21.1039	25.3517	81	15.9906	-81.2665	57
WS15264	9/23/2015	25	21.1124	25.3519	81	20.1835	-81.3364	57.1
WS15264	9/23/2015	25	21.1710	25.3529	81	29.7107	-81.4952	57.2
WS15264	9/23/2015	25	21.0735	25.3512	81	39.2561	-81.6543	57.3
WS15264	9/23/2015	25	9.8734	25.1646	81	39.1867	-81.6531	58
WS15264	9/24/2015	25	10.0208	25.1670	81	29.3180	-81.4886	59
WS15264	9/24/2015	25	10.0024	25.1667	81	19.9530	-81.3326	60
WS15264	9/24/2015	25	10.0089	25.1668	81	16.4670	-81.2745	61
WS15264	9/24/2015	25	9.9989	25.1666	81	14.1355	-81.2356	62
WS15264	9/24/2015	25	9.9734	25.1662	81	11.9568	-81.1993	63
WS15264	9/24/2015	25	9.0410	25.1507	81	9.3258	-81.1554	64
WS15264	9/24/2015	25	6.0827	25.1014	81	5.5225	-81.0920	65
WS15264	9/24/2015	25	4.1151	25.0686	81	6.4950	-81.1083	66
WS15264	9/24/2015	25	1.7735	25.0296	81	7.5926	-81.1265	67
WS15264	9/24/2015	24	55.8356	24.9306	81	1.4556	-81.0243	70
WS15264	9/24/2015	24	55.8147	24.9302	81	5.0745	-81.0846	69
WS15264	9/24/2015	24	55.7950	24.9299	81	10.0543	-81.1676	68
WS15264	9/24/2015	25	20.2737	25.3379	81	9.3785	-81.1563	54b
WS15264	9/24/2015	25	21.0879	25.3515	81	11.7706	-81.1962	55b
WS15264	9/24/2015	25	20.9979	25.3500	81	13.7073	-81.2285	56b
WS15264	9/24/2015	25	21.0981	25.3516	81	15.9541	-81.2659	57b
WS15264	9/24/2015	25	21.0891	25.3515	81	20.1803	-81.3363	57.1b
WS15264	9/24/2015	25	21.1110	25.3519	81	29.2489	-81.4875	57.2b
WS15264	9/24/2015	25	21.0949	25.3516	81	39.3385	-81.6556	57.3b
WS15320	11/16/2015	25	38.6586	25.6443	80	7.5676	-80.1261	1
WS15320	11/16/2015	25	38.3935	25.6399	80	6.3070	-80.1051	2
WS15320	11/16/2015	25	20.0623	25.3344	80	13.4559	-80.2243	EK_IN
WS15320	11/16/2015	25	18.8497	25.3142	80	11.5513	-80.1925	EK_MID
WS15320	11/16/2015	25	17.7525	25.2959	80	9.8696	-80.1645	EK_OFF
WS15320	11/16/2015	25	6.3140	25.1052	80	22.6090	-80.3768	4
WS15320	11/16/2015	25	5.5810	25.0930	80	21.1916	-80.3532	5
WS15320	11/16/2015	25	4.7114	25.0785	80	20.0435	-80.3341	5.5
WS15320	11/16/2015	25	3.8728	25.0645	80	18.8416	-80.3140	6
WS15320	11/16/2015	25	2.9048	25.0484	80	17.1867	-80.2864	6.5
WS15320	11/16/2015	25	0.3840	25.0064	80	22.8285	-80.3805	MR
WS15320	11/16/2015	25	0.3840	25.0064	80	22.8285	-80.3805	MR
WS15320	11/16/2015	24	53.8270	24.8971	80	31.8262	-80.5304	UK_OFF
WS15320	11/16/2015	24	55.3009	24.9217	80	32.7605	-80.5460	UK_MID
WS15320	11/16/2015	24	56.2641	24.9377	80	34.1474	-80.5691	UK_IN
WS15320	11/17/2015	24	49.1953	24.8199	80	45.2453	-80.7541	7
WS15320	11/17/2015	24	47.5152	24.7919	80	44.4249	-80.7404	8
WS15320	11/17/2015	24	45.7411	24.7624	80	43.4423	-80.7240	9
WS15320	11/17/2015	24	47.1918	24.7865	80	51.6590	-80.8610	10
WS15320	11/17/2015	24	45.1966	24.7533	80	50.8236	-80.8471	11
WS15320	11/17/2015	24	42.7224	24.7120	80	49.9615	-80.8327	12
WS15320	11/17/2015	24	42.7224	24.7120	80	49.9615	-80.8327	12
WS15320	11/17/2015	24	35.4657	24.5911	80	59.4863	-80.9914	15.5
WS15320	11/17/2015	24	38.5983	24.6433	81	1.0274	-81.0171	15
WS15320	11/17/2015	24	40.5010	24.6750	81	1.4277	-81.0238	14
WS15320	11/17/2015	24	42.1510	24.7025	81	1.8107	-81.0302	13
WS15320	11/17/2015	24	40.4559	24.6743	81	12.2670	-81.2045	16
WS15320	11/17/2015	24	38.0629	24.6344	81	11.5773	-81.1930	17
WS15320	11/17/2015	24	35.8681	24.5978	81	11.0575	-81.1843	18
WS15320	11/17/2015	24	35.8681	24.5978	81	11.0575	-81.1843	18
WS15320	11/17/2015	24	36.5415	24.6090	81	25.3257	-81.4221	19
WS15320	11/17/2015	24	34.3906	24.5732	81	25.1075	-81.4185	20
WS15320	11/17/2015	24	32.2868	24.5381	81	24.8528	-81.4142	21/LK
WS15320	11/17/2015	24	32.2868	24.5381	81	24.8528	-81.4142	21/LK
WS15320	11/17/2015	24	28.2528	24.4709	81	42.7101	-81.7118	WS
WS15320	11/17/2015	24	28.5253	24.4754	81	42.7101	-81.7118	WS
WS15320	11/17/2015	24	23.7396	24.3957	81	49.8979	-81.8316	22.5
WS15320	11/17/2015	24	27.4150	24.4569	81	49.6836	-81.8281	22
WS15320	11/17/2015	24	29.2220	24.4870	81	49.7122	-81.8285	23
WS15320	11/17/2015	24	32.0999	24.5350	81	49.7161	-81.8286	24
WS15320	11/18/2015	25	24.0892	25.4015	82	13.1459	-82.2191	30
WS15320	11/18/2015	25	24.0892	25.4015	82	13.1459	-82.2191	30
WS15320	11/18/2015	25	34.2890	25.5715	82	4.5058	-82.0751	30.5
WS15320	11/18/2015	25	44.4941	25.7416	81	56.6503	-81.9442	31
WS15320	11/18/2015	25	44.4941	25.7416	81	56.6503	-81.9442	31
WS15320	11/18/2015	25	52.4614	25.8744	81	49.9335	-81.8322	32
WS15320	11/18/2015	25	54.7165	25.9119	81	48.0284	-81.8005	33
WS15320	11/18/2015	25	54.7165	25.9119	81	48.0284	-81.8005	33
WS15320	11/18/2015	25	56.8750	25.9479	81	46.0252	-81.7671	34
WS15320	11/18/2015	25	39.2873	25.6548	81	43.0585	-81.7176	42
WS15320	11/18/2015	25	44.0515	25.7342	81	34.5040	-81.5751	41
WS15320	11/18/2015	25	45.4800	25.7580	81	31.3967	-81.5233	40
WS15320	11/18/2015	25	46.9469	25.7824	81	28.9831	-81.4831	39
WS15320	11/18/2015	25	34.9903	25.5832	81	28.2698	-81.4712	45
WS15320	11/18/2015	25	35.0001	25.5833	81	24.4503	-81.4075	46
WS15320	11/18/2015	25	35.0060	25.5834	81	21.8548	-81.3642	47
WS15320	11/18/2015	25	35.0083	25.5835	81	19.7126	-81.3285	48
WS15320	11/18/2015	25	35.0340	25.5839	81	18.3660	-81.3061	49
WS15320	11/18/2015	25	27.1317	25.4522	81	20.9695	-81.3495	50
WS15320	11/18/2015	25	27.2235	25.4537	81	18.4556	-81.3076	51
WS15320	11/18/2015	25	27.2562	25.4543	81	15.5930	-81.2599	52
WS15320	11/18/2015	25	27.2476	25.4541	81	13.6507	-81.2275	53
WS15320	11/18/2015	25	20.7704	25.3462	81	9.1729	-81.1529	54
WS15320	11/18/2015	25	21.0233	25.3504	81	11.6143	-81.1936	55
WS15320	11/18/2015	25	20.9899	25.3498	81	13.6926	-81.2282	56
WS15320	11/18/2015	25	21.0925	25.3515	81	16.0301	-81.2672	57
WS15320	11/19/2015	25	21.1024	25.3517	81	20.3757	-81.3396	57.1
WS15320	11/19/2015	25	21.1118	25.3519	81	29.5785	-81.4930	57.2
WS15320	11/19/2015	25	20.9919	25.3499	81	39.4787	-81.6580	57.3
WS15320	11/19/2015	25	9.9158	25.1653	81	39.2381	-81.6540	58
WS15320	11/19/2015	25	10.0065	25.1668	81	29.4211	-81.4904	59
WS15320	11/19/2015	25	10.0112	25.1669	81	20.1228	-81.3354	60
WS15320	11/19/2015	25	10.0059	25.1668	81	16.4646	-81.2744	61
WS15320	11/19/2015	25	10.0061	25.1668	81	14.0866	-81.2348	62
WS15320	11/19/2015	25	10.0047	25.1667	81	12.0064	-81.2001	63
WS15320	11/19/2015	25	9.9239	25.1654	81	9.3417	-81.1557	64
WS15320	11/19/2015	25	6.0251	25.1004	81	5.5331	-81.0922	65
WS15320	11/19/2015	25	4.0310	25.0672	81	6.5020	-81.1084	66
WS15320	11/19/2015	25	1.7170	25.0286	81	7.6030	-81.1267	67
WS15320	11/19/2015	24	55.7070	24.9285	81	1.2470	-81.0208	70
WS15320	11/19/2015	24	55.6437	24.9274	81	5.7807	-81.0963	69
WS15320	11/19/2015	24	55.6623	24.9277	81	9.9947	-81.1666	68
WS15320	11/19/2015	25	21.2759	25.3546	81	39.3220	-81.6554	57.3b
WS15320	11/19/2015	25	21.2670	25.3545	81	29.3190	-81.4887	57.2b
WS15320	11/19/2015	25	21.1121	25.3519	81	19.9962	-81.3333	57.1b
WS15320	11/19/2015	25	21.1315	25.3522	81	15.7832	-81.2631	57b
WS15320	11/19/2015	25	21.0339	25.3506	81	13.5681	-81.2261	56b
WS15320	11/19/2015	25	21.0213	25.3504	81	11.5711	-81.1929	55b
WS15320	11/19/2015	25	20.6463	25.3441	81	9.1460	-81.1524	54b
WS15320	11/20/2015	24	43.0885	24.7181	80	41.3860	-80.6898	9.5
WS15320	11/20/2015	24	43.0885	24.7181	80	41.3860	-80.6898	9.5
WS15320	11/20/2015	25	38.8271	25.6471	80	5.0126	-80.0835	3
WS16004	1/4/2016	25	38.6990	25.6450	80	7.6040	-80.1267	1
WS16004	1/4/2016	25	38.4280	25.6405	80	6.1810	-80.1030	2
WS16004	1/4/2016	25	38.4280	25.6405	80	6.1810	-80.1030	2
WS16004	1/4/2016	25	38.6990	25.6450	80	4.8840	-80.0814	3
WS16004	1/4/2016	25	20.1040	25.3351	80	13.5060	-80.2251	EK_IN
WS16004	1/4/2016	25	18.9930	25.3166	80	12.0940	-80.2016	EK_MID
WS16004	1/4/2016	25	17.6770	25.2946	80	9.6740	-80.1612	EK_OFF
WS16004	1/4/2016	25	6.3140	25.1052	80	22.6090	-80.3768	4
WS16004	1/4/2016	25	5.5810	25.0930	80	21.1916	-80.3532	5
WS16004	1/4/2016	25	4.7750	25.0796	80	20.0450	-80.3341	5.5
WS16004	1/4/2016	25	3.0890	25.0515	80	18.7606	-80.3127	6
WS16004	1/4/2016	25	2.8960	25.0483	80	17.2380	-80.2873	6.5
WS16004	1/4/2016	25	0.5259	25.0088	80	22.9403	-80.3823	MR
WS16004	1/4/2016	25	0.5259	25.0088	80	22.9403	-80.3823	MR
WS16004	1/4/2016	24	53.7820	24.8964	80	31.8710	-80.5312	UK_OFF
WS16004	1/4/2016	24	55.2700	24.9212	80	32.7980	-80.5466	UK_MID
WS16004	1/4/2016	24	56.3760	24.9396	80	34.1710	-80.5695	UK_IN
WS16004	1/5/2016	24	49.1810	24.8197	80	45.1730	-80.7529	7
WS16004	1/5/2016	24	47.3660	24.7894	80	44.4780	-80.7413	8
WS16004	1/5/2016	24	45.7020	24.7617	80	43.3610	-80.7227	9
WS16004	1/5/2016	24	45.7020	24.7617	80	43.3610	-80.7227	9
WS16004	1/5/2016	24	42.9020	24.7150	80	41.4050	-80.6901	9.5
WS16004	1/5/2016	24	42.9020	24.7150	80	41.4050	-80.6901	9.5
WS16004	1/5/2016	24	42.9020	24.7150	80	41.4050	-80.6901	9.5
WS16004	1/5/2016	24	42.7810	24.7130	80	49.8850	-80.8314	12
WS16004	1/5/2016	24	42.7810	24.7130	80	49.8850	-80.8314	12
WS16004	1/5/2016	24	45.1880	24.7531	80	50.7820	-80.8464	11
WS16004	1/5/2016	24	47.2660	24.7878	80	51.6210	-80.8604	10
WS16004	1/5/2016	24	42.0670	24.7011	81	1.7790	-81.0297	13
WS16004	1/5/2016	24	40.4940	24.6749	81	1.3920	-81.0232	14
WS16004	1/5/2016	24	38.6310	24.6439	81	1.9560	-81.0326	15
WS16004	1/5/2016	24	35.5090	24.5918	80	59.4710	-80.9912	15.5
WS16004	1/5/2016	24	35.8710	24.5979	81	10.0080	-81.1668	18
WS16004	1/5/2016	24	35.8710	24.5979	81	10.0080	-81.1668	18
WS16004	1/5/2016	24	38.0760	24.6346	81	11.6260	-81.1938	17
WS16004	1/5/2016	24	40.4920	24.6749	81	12.2010	-81.2034	16
WS16004	1/5/2016	24	36.5925	24.6099	81	25.2906	-81.4215	19
WS16004	1/5/2016	24	34.4133	24.5736	81	25.0838	-81.4181	20
WS16004	1/5/2016	24	32.2304	24.5372	81	24.7850	-81.4131	21/LK
WS16004	1/5/2016	24	32.2304	24.5372	81	24.7850	-81.4131	21/LK
WS16004	1/5/2016	24	29.0306	24.4838	81	23.5110	-81.3919	21.5
WS16004	1/5/2016	24	28.5589	24.4760	81	42.8257	-81.7138	WS
WS16004	1/5/2016	24	28.5589	24.4760	81	42.8257	-81.7138	WS
WS16004	1/5/2016	24	23.7716	24.3962	81	49.6901	-81.8282	22.5
WS16004	1/5/2016	24	27.3093	24.4552	81	49.6901	-81.8282	22
WS16004	1/5/2016	24	29.0813	24.4847	81	49.6940	-81.8282	23
WS16004	1/5/2016	24	32.2108	24.5368	81	49.6996	-81.8283	24
WS16004	1/6/2016	24	55.7020	24.9284	81	9.9950	-81.1666	68
WS16004	1/6/2016	24	55.7990	24.9300	81	5.6940	-81.0949	69
WS16004	1/6/2016	24	55.8080	24.9301	81	1.4990	-81.0250	70
WS16004	1/6/2016	25	1.7850	25.0298	81	7.6540	-81.1276	67
WS16004	1/6/2016	25	4.0510	25.0675	81	6.5090	-81.1085	66
WS16004	1/6/2016	25	5.0780	25.0846	81	5.5760	-81.0929	65
WS16004	1/6/2016	25	9.9470	25.1658	81	9.3590	-81.1560	64
WS16004	1/6/2016	25	9.9900	25.1665	81	11.8950	-81.1983	63
WS16004	1/6/2016	25	10.0030	25.1667	81	14.1030	-81.2351	62
WS16004	1/6/2016	25	10.0010	25.1667	81	16.5030	-81.2751	61
WS16004	1/6/2016	25	10.0050	25.1668	81	20.0810	-81.3347	60
WS16004	1/6/2016	25	10.0060	25.1668	81	29.3960	-81.4899	59
WS16004	1/6/2016	25	9.9490	25.1658	81	39.2870	-81.6548	58
WS16004	1/6/2016	25	21.0836	25.3514	81	39.3190	-81.6553	57.3
WS16004	1/6/2016	25	20.9304	25.3488	81	29.3846	-81.4897	57.2
WS16004	1/6/2016	25	20.9920	25.3499	81	20.3240	-81.3387	57.1
WS16004	1/6/2016	25	21.1047	25.3517	81	15.8952	-81.2649	57
WS16004	1/6/2016	25	20.9499	25.3492	81	13.4640	-81.2244	56
WS16004	1/6/2016	25	20.8510	25.3475	81	11.8140	-81.1969	55
WS16004	1/6/2016	25	20.6907	25.3448	81	9.2206	-81.1537	54
WS16004	1/6/2016	25	27.2160	25.4536	81	13.4880	-81.2248	53
WS16004	1/6/2016	25	27.1980	25.4533	81	15.5820	-81.2597	52
WS16004	1/6/2016	25	27.1990	25.4533	81	18.4870	-81.3081	51
WS16004	1/6/2016	25	27.1940	25.4532	81	21.0160	-81.3503	50
WS16004	1/6/2016	25	35.0320	25.5839	81	17.5300	-81.2922	49
WS16004	1/6/2016	25	35.0050	25.5834	81	19.7990	-81.3300	48
WS16004	1/7/2016	25	35.0040	25.5834	81	22.0060	-81.3668	47
WS16004	1/7/2016	25	35.0080	25.5835	81	24.4360	-81.4073	46
WS16004	1/7/2016	25	34.9910	25.5832	81	28.1750	-81.4696	45
WS16004	1/7/2016	25	47.0010	25.7834	81	28.8990	-81.4817	39
WS16004	1/7/2016	25	45.4320	25.7572	81	31.3650	-81.5228	40
WS16004	1/7/2016	25	44.0040	25.7334	81	34.4950	-81.5749	41
WS16004	1/7/2016	25	39.3050	25.6551	81	43.0900	-81.7182	42
WS16004	1/7/2016	25	57.0050	25.9501	81	45.9940	-81.7666	34
WS16004	1/7/2016	25	54.7450	25.9124	81	48.0170	-81.8003	33
WS16004	1/7/2016	25	54.7450	25.9124	81	48.0170	-81.8003	33
WS16004	1/7/2016	25	52.4360	25.8739	81	49.9690	-81.8328	32
WS16004	1/7/2016	25	44.4520	25.7409	81	56.6780	-81.9446	31
WS16004	1/7/2016	25	34.7176	25.5786	82	3.9860	-82.0664	30.5
WS16004	1/7/2016	25	23.9060	25.3984	82	12.6030	-82.2101	30
WS16004	1/7/2016	25	23.9060	25.3984	82	12.6030	-82.2101	30
WS16004	1/7/2016	25	21.0825	25.3514	81	39.1650	-81.6528	57.3b
WS16004	1/7/2016	25	21.0850	25.3514	81	29.3230	-81.4887	57.2b
WS16004	1/7/2016	25	21.0850	25.3514	81	29.3230	-81.4887	57.2b
WS16004	1/7/2016	25	21.0710	25.3512	81	20.1110	-81.3352	57.1b
WS16004	1/7/2016	25	21.1120	25.3519	81	15.8380	-81.2640	57b
WS16004	1/7/2016	25	21.0014	25.3500	81	13.6239	-81.2271	56b
WS16004	1/7/2016	25	20.9293	25.3488	81	11.5220	-81.1920	55b
WS16004	1/7/2016	25	20.7140	25.3452	81	9.1890	-81.1532	54b
WS16074	3/14/2016	25	38.7118	25.6452	80	7.6253	-80.1271	1
WS16074	3/14/2016	25	38.6120	25.6435	80	6.2630	-80.1044	2
WS16074	3/14/2016	25	38.6774	25.6446	80	4.9537	-80.0826	3
WS16074	3/14/2016	25	20.0984	25.3350	80	13.4130	-80.2236	EK_IN
WS16074	3/14/2016	25	18.5850	25.3098	80	11.6354	-80.1939	EK_MID
WS16074	3/14/2016	25	17.6420	25.2940	80	9.7381	-80.1623	EK_OFF
WS16074	3/14/2016	25	6.4560	25.1076	80	22.8088	-80.3801	4
WS16074	3/14/2016	25	5.5784	25.0930	80	21.2370	-80.3540	5
WS16074	3/14/2016	25	4.6940	25.0782	80	19.9490	-80.3325	5.5
WS16074	3/14/2016	25	3.8570	25.0643	80	18.7730	-80.3129	6
WS16074	3/14/2016	25	2.9040	25.0484	80	17.2520	-80.2875	6.5
WS16074	3/14/2016	25	0.5163	25.0086	80	22.8530	-80.3809	MR
WS16074	3/14/2016	25	0.5163	25.0086	80	22.8530	-80.3809	MR
WS16074	3/15/2016	24	53.8740	24.8979	80	31.8880	-80.5315	UK_OFF
WS16074	3/15/2016	24	55.2960	24.9216	80	32.8130	-80.5469	UK_MID
WS16074	3/15/2016	24	56.0930	24.9349	80	33.9820	-80.5664	UK_IN
WS16074	3/15/2016	24	49.0920	24.8182	80	45.2660	-80.7544	7
WS16074	3/15/2016	24	47.5420	24.7924	80	44.4550	-80.7409	8
WS16074	3/15/2016	24	45.8060	24.7634	80	43.3620	-80.7227	9
WS16074	3/15/2016	24	45.8060	24.7634	80	43.3620	-80.7227	9
WS16074	3/15/2016	24	42.9260	24.7154	80	41.3560	-80.6893	9.5
WS16074	3/15/2016	24	42.9260	24.7154	80	41.3560	-80.6893	9.5
WS16074	3/15/2016	24	42.8050	24.7134	80	49.8970	-80.8316	12
WS16074	3/15/2016	24	42.8050	24.7134	80	49.8970	-80.8316	12
WS16074	3/15/2016	24	45.3250	24.7554	80	50.9420	-80.8490	11
WS16074	3/15/2016	24	47.3150	24.7886	80	51.6040	-80.8601	10
WS16074	3/15/2016	24	42.1160	24.7019	81	1.8150	-81.0303	13
WS16074	3/15/2016	24	40.4710	24.6745	81	1.4200	-81.0237	14
WS16074	3/15/2016	24	38.6240	24.6437	81	1.0020	-81.0167	15
WS16074	3/15/2016	24	35.4810	24.5914	80	59.5510	-80.9925	15.5
WS16074	3/15/2016	24	35.8860	24.5981	81	11.0960	-81.1849	18
WS16074	3/15/2016	24	35.8860	24.5981	81	11.0960	-81.1849	18
WS16074	3/15/2016	24	38.1050	24.6351	81	11.6340	-81.1939	17
WS16074	3/15/2016	24	40.4583	24.6743	81	12.2490	-81.2042	16
WS16074	3/15/2016	24	36.5395	24.6090	81	25.2970	-81.4216	19
WS16074	3/15/2016	24	34.0126	24.5669	81	25.0590	-81.4177	20
WS16074	3/15/2016	24	32.3020	24.5384	81	24.8060	-81.4134	21/LK
WS16074	3/15/2016	24	32.3020	24.5384	81	24.8060	-81.4134	21/LK
WS16074	3/15/2016	24	28.9850	24.4831	81	23.4900	-81.3915	21.5
WS16074	3/15/2016	24	28.6040	24.4767	81	42.8890	-81.7148	WS
WS16074	3/15/2016	24	28.6040	24.4767	81	42.8890	-81.7148	WS
WS16074	3/15/2016	24	23.8060	24.3968	81	49.7570	-81.8293	22.5
WS16074	3/15/2016	24	27.3150	24.4553	81	49.7190	-81.8287	22
WS16074	3/15/2016	24	29.2510	24.4875	81	49.7140	-81.8286	23
WS16074	3/15/2016	24	32.2720	24.5379	81	49.6950	-81.8283	24
WS16074	3/16/2016	24	55.8640	24.9311	81	9.9130	-81.1652	68
WS16074	3/16/2016	24	55.8160	24.9303	81	5.5700	-81.0928	69
WS16074	3/16/2016	24	55.9310	24.9322	81	1.6980	-81.0283	70
WS16074	3/16/2016	25	1.8450	25.0308	81	7.6370	-81.1273	67
WS16074	3/16/2016	25	4.1440	25.0691	81	6.4930	-81.1082	66
WS16074	3/16/2016	25	6.1650	25.1028	81	5.8200	-81.0970	65
WS16074	3/16/2016	25	10.0580	25.1676	81	10.1790	-81.1697	64
WS16074	3/16/2016	25	9.9990	25.1667	81	12.0380	-81.2006	63
WS16074	3/16/2016	25	9.9840	25.1664	81	14.1350	-81.2356	62
WS16074	3/16/2016	25	9.9700	25.1662	81	16.5320	-81.2755	61
WS16074	3/16/2016	25	9.9970	25.1666	81	20.1680	-81.3361	60
WS16074	3/16/2016	25	10.0017	25.1667	81	29.4300	-81.4905	59
WS16074	3/16/2016	25	10.0390	25.1673	81	39.2510	-81.6542	58
WS16074	3/16/2016	25	21.1780	25.3530	81	38.9870	-81.6498	57.3
WS16074	3/16/2016	25	21.0398	25.3507	81	29.3237	-81.4887	57.2
WS16074	3/16/2016	25	21.1590	25.3527	81	20.0970	-81.3350	57.1
WS16074	3/16/2016	25	21.1060	25.3518	81	15.8280	-81.2638	57
WS16074	3/16/2016	25	20.9950	25.3499	81	13.6060	-81.2268	56
WS16074	3/16/2016	25	20.9930	25.3499	81	11.6240	-81.1937	55
WS16074	3/16/2016	25	20.6000	25.3433	81	9.2090	-81.1535	54
WS16074	3/16/2016	25	27.2750	25.4546	81	13.5654	-81.2261	53
WS16074	3/16/2016	25	27.1880	25.4531	81	15.9010	-81.2650	52
WS16074	3/16/2016	25	27.2240	25.4537	81	18.4850	-81.3081	51
WS16074	3/16/2016	25	27.1900	25.4532	81	21.0470	-81.3508	50
WS16074	3/16/2016	25	35.0110	25.5835	81	17.5120	-81.2919	49
WS16074	3/16/2016	25	34.9960	25.5833	81	19.7880	-81.3298	48
WS16074	3/16/2016	25	34.9710	25.5829	81	21.9380	-81.3656	47
WS16074	3/16/2016	25	34.9720	25.5829	81	24.5580	-81.4093	46
WS16074	3/16/2016	25	35.0140	25.5836	81	28.3450	-81.4724	45
WS16074	3/17/2016	25	47.0100	25.7835	81	28.9600	-81.4827	39
WS16074	3/17/2016	25	45.6840	25.7614	81	31.5160	-81.5253	40
WS16074	3/17/2016	25	43.9020	25.7317	81	34.6600	-81.5777	41
WS16074	3/17/2016	25	39.2800	25.6547	81	43.0970	-81.7183	42
WS16074	3/17/2016	25	57.0510	25.9509	81	46.0660	-81.7678	34
WS16074	3/17/2016	25	54.6390	25.9107	81	48.0420	-81.8007	33
WS16074	3/17/2016	25	52.4770	25.8746	81	49.7910	-81.8299	32
WS16074	3/17/2016	25	44.4910	25.7415	81	56.6250	-81.9438	31
WS16074	3/17/2016	25	34.2925	25.5715	82	4.5137	-82.0752	30.5
WS16074	3/17/2016	25	24.0168	25.4003	82	12.5802	-82.2097	30
WS16074	3/17/2016	25	24.0168	25.4003	82	12.5802	-82.2097	30
WS16074	3/17/2016	25	21.1015	25.3517	81	39.1558	-81.6526	57.3b
WS16074	3/17/2016	25	21.1015	25.3517	81	39.1558	-81.6526	57.3b
WS16074	3/17/2016	25	21.0748	25.3512	81	29.2933	-81.4882	57.2b
WS16074	3/17/2016	25	21.0785	25.3513	81	20.1200	-81.3353	57.1b
WS16074	3/17/2016	25	21.1208	25.3520	81	15.8560	-81.2643	57b
WS16074	3/17/2016	25	20.9510	25.3492	81	13.5455	-81.2258	56b
WS16074	3/17/2016	25	21.0120	25.3502	81	11.6300	-81.1938	55b
WS16074	3/17/2016	25	20.6550	25.3443	81	9.0960	-81.1516	54b
WS16130	5/9/2016	25	38.6450	25.6441	80	7.2230	-80.1204	1
WS16130	5/9/2016	25	38.4580	25.6410	80	6.3200	-80.1053	2
